front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
45,-2,47,-2,80,1,-33,14.90,0,1,0,0,1,0
43,-2,50,3,37,-43,13,0.76,0,1,0,0,1,0
40,-3,48,-2,74,37,-26,13.13,0,1,0,0,1,0
39,-1,43,-5,61,-13,-18,6.77,0,1,0,0,1,0
36,-3,46,3,23,-38,23,-5.61,0,1,0,0,1,0
35,-1,44,-2,23,0,21,-6.31,1,0,0,0,1,0
33,-2,44,0,25,2,19,-5.61,1,0,0,1,0,0
31,-2,42,-2,23,-2,19,-7.02,1,0,0,1,0,0
30,-1,31,-11,23,0,8,-10.91,1,0,0,1,0,0
29,-1,29,-2,24,1,5,-11.26,1,0,0,1,0,0
29,0,27,-2,24,0,3,-11.97,1,0,0,1,0,0
28,-1,25,-2,25,1,0,-12.32,1,0,0,1,0,0
133,105,24,-1,26,1,-2,-12.32,1,0,0,1,0,0
130,-3,24,0,29,3,-5,-11.26,1,0,0,1,0,0
127,-3,23,-1,29,0,-6,-11.62,1,0,0,1,0,0
125,-2,22,-1,32,3,-10,-10.91,1,0,0,1,0,0
123,-2,23,1,35,3,-12,-9.49,1,0,0,1,0,0
115,-8,24,1,37,2,-13,-8.43,1,0,0,1,0,0
105,-10,25,1,39,2,-14,-7.37,1,0,0,1,0,0
102,-3,26,1,46,7,-20,-4.54,0,1,0,1,0,0
100,-2,29,3,26,-20,3,-10.55,0,1,0,0,1,0
98,-2,121,92,26,0,95,21.97,0,1,0,0,1,0
96,-2,119,-2,28,2,91,21.97,0,1,0,0,1,0
94,-2,117,-2,26,-2,91,20.56,0,1,0,0,1,0
91,-3,138,21,27,1,111,28.34,0,1,0,0,1,0
89,-2,109,-29,29,2,80,18.79,0,1,0,0,1,0
87,-2,108,-1,29,0,79,18.44,0,1,0,0,1,0
