front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
200,200,132,37,200,200,167,67,0,1,0,0,0,1
200,200,129,132,200,200,73,167,0,1,0,0,1,0
200,200,128,129,200,200,171,73,0,0,1,0,1,0
200,200,126,128,200,200,173,171,0,1,0,0,0,1
200,200,125,126,51,200,175,173,0,1,0,0,1,0
200,200,124,125,45,51,175,175,0,0,1,0,1,0
200,200,125,124,39,45,178,175,0,1,0,0,0,1
200,200,127,125,39,39,180,178,0,1,0,0,1,0
200,200,128,127,38,39,180,180,0,1,0,0,1,0
200,200,128,128,37,38,200,180,0,1,0,0,1,0
200,200,128,128,37,37,37,200,0,1,0,0,1,0
200,200,128,128,37,37,37,37,0,1,0,0,1,0
200,200,128,128,39,37,37,37,0,1,0,0,1,0
200,200,129,128,110,39,37,37,0,1,0,0,1,0
200,200,130,129,109,110,37,37,0,1,0,0,1,0
200,200,131,130,109,109,37,37,0,1,0,0,1,0
200,200,130,131,108,109,37,37,0,1,0,0,1,0
200,200,200,130,107,108,38,37,0,0,1,0,1,0
64,200,200,200,104,107,200,38,0,1,0,0,0,1
200,64,200,200,102,104,200,200,0,1,0,0,1,0
200,200,200,200,100,102,200,200,0,0,1,0,1,0
200,200,200,200,73,100,109,200,0,1,0,0,0,1
200,200,200,200,95,73,200,109,0,1,0,0,1,0
200,200,200,200,72,95,200,200,0,1,0,0,1,0
200,200,200,200,91,72,200,200,0,1,0,0,1,0
200,200,200,200,90,91,60,200,0,0,1,0,1,0
200,200,200,200,87,90,64,60,0,0,1,0,0,1
200,200,200,200,84,87,200,64,0,0,1,0,0,1
85,200,200,200,81,84,77,200,0,0,1,0,0,1
80,85,200,200,63,81,72,77,0,0,1,0,0,1
76,80,200,200,59,63,74,72,0,1,0,0,0,1
72,76,200,200,58,59,74,74,0,1,0,0,1,0
69,72,200,200,38,58,80,74,0,1,0,0,1,0
66,69,200,200,38,38,85,80,0,1,0,0,1,0
63,66,200,200,38,38,83,85,0,1,0,0,1,0
60,63,200,200,39,38,200,83,0,1,0,0,1,0
57,60,200,200,38,39,200,200,0,1,0,0,1,0
54,57,200,200,41,38,200,200,0,1,0,0,1,0
53,54,200,200,40,41,37,200,1,0,0,0,1,0
51,53,200,200,44,40,36,37,1,0,0,1,0,0
50,51,200,200,49,44,36,36,1,0,0,1,0,0
86,50,200,200,45,49,36,36,1,0,0,1,0,0
85,86,200,200,42,45,35,36,1,0,0,1,0,0
200,85,200,200,41,42,37,35,0,1,0,1,0,0
200,200,200,200,40,41,39,37,0,1,0,0,1,0
200,200,200,200,39,40,41,39,0,1,0,0,1,0
200,200,200,200,38,39,44,41,0,1,0,0,1,0
200,200,200,200,39,38,47,44,0,1,0,0,1,0
200,200,200,200,38,39,50,47,0,1,0,0,1,0
200,200,200,200,39,38,53,50,0,1,0,0,1,0
200,200,200,200,64,39,55,53,0,1,0,0,1,0
200,200,200,200,61,64,58,55,0,1,0,0,1,0
200,200,200,200,59,61,61,58,0,0,1,0,1,0
200,200,58,200,57,59,64,61,0,0,1,0,0,1
57,200,200,58,54,57,65,64,0,0,1,0,0,1
53,57,200,200,51,54,68,65,0,1,0,0,0,1
50,53,200,200,49,51,69,68,0,0,1,0,1,0
46,50,75,200,48,49,70,69,0,1,0,0,0,1
44,46,72,75,56,48,72,70,1,0,0,0,1,0
40,44,69,72,41,56,73,72,1,0,0,1,0,0
39,40,200,69,39,41,54,73,1,0,0,1,0,0
38,39,200,200,37,39,37,54,1,0,0,1,0,0
39,38,200,200,35,37,33,37,1,0,0,1,0,0
59,39,200,200,34,35,33,33,1,0,0,1,0,0
57,59,200,200,32,34,34,33,1,0,0,1,0,0
55,57,200,200,32,32,37,34,1,0,0,1,0,0
200,55,200,200,33,32,39,37,1,0,0,1,0,0
200,200,200,200,34,33,43,39,0,1,0,1,0,0
200,200,200,200,36,34,37,43,0,1,0,0,1,0
200,200,200,200,36,36,37,37,0,1,0,0,1,0
200,200,200,200,35,36,37,37,0,1,0,0,1,0
200,200,200,200,37,35,37,37,0,1,0,0,1,0
200,200,200,200,36,37,37,37,0,1,0,0,1,0
200,200,200,200,38,36,37,37,0,1,0,0,1,0
200,200,200,200,36,38,38,37,0,1,0,0,1,0
200,200,200,200,36,36,37,38,0,1,0,0,1,0
200,200,200,200,35,36,37,37,0,1,0,0,1,0
